customer_id,customer_name,segment,city,created_date
C01592,Customer 01592,Consumer,Colombo,2024-09-21
C01593,Customer 01593,Consumer,Colombo,2024-01-04
C01594,Customer 01594,Consumer,Kandy,2025-09-26
C01595,Customer 01595,Corporate,Kurunegala,2023-10-10
C01596,Customer 01596,Corporate,Anuradhapura,2024-11-16
C01597,Customer 01597,Consumer,Colombo,2024-08-23
C01598,Customer 01598,Small Business,Kandy,2025-01-24
C01599,Customer 01599,Consumer,Negombo,2025-07-30
C01600,Customer 01600,Small Business,Kurunegala,2025-01-13
C01601,Customer 01601,Corporate,Jaffna,2023-12-22
C01602,Customer 01602,Consumer,Batticaloa,2024-09-12
C01603,Customer 01603,Corporate,Colombo,2025-08-10
C01604,Customer 01604,Consumer,Anuradhapura,2023-09-25
C01605,Customer 01605,Consumer,Kandy,2024-06-02
C01606,Customer 01606,Corporate,Kurunegala,2024-05-30
C01607,Customer 01607,Consumer,Negombo,2025-08-27
C01608,Customer 01608,Small Business,Negombo,2025-06-16
C01609,Customer 01609,Corporate,Anuradhapura,2024-12-11
C01610,Customer 01610,Corporate,Jaffna,2024-07-30
C01611,Customer 01611,Corporate,Batticaloa,2025-02-14
C01612,Customer 01612,Corporate,Colombo,2024-11-28
C01613,Customer 01613,Consumer,Negombo,2024-05-08
C01614,Customer 01614,Corporate,Jaffna,2023-03-11
C01615,Customer 01615,Small Business,Jaffna,2024-11-24
C01616,Customer 01616,Corporate,Anuradhapura,2025-03-30
C01617,Customer 01617,Corporate,Colombo,2025-09-05
C01618,Customer 01618,Corporate,Jaffna,2024-12-18
C01619,Customer 01619,Consumer,Anuradhapura,2023-10-22
C01620,Customer 01620,Small Business,Kurunegala,2024-11-20
C01621,Customer 01621,Small Business,Galle,2023-03-19
C01622,Customer 01622,Corporate,Kurunegala,2024-05-02
C01623,Customer 01623,Small Business,Negombo,2023-08-12
C01624,Customer 01624,Small Business,Jaffna,2023-07-07
C01625,Customer 01625,Small Business,Jaffna,2024-05-25
C01626,Customer 01626,Small Business,Jaffna,2023-08-29
C01627,Customer 01627,Corporate,Jaffna,2025-06-12
C01628,Customer 01628,Consumer,Jaffna,2023-08-23
C01629,Customer 01629,Small Business,Kurunegala,2025-05-06
C01630,Customer 01630,Consumer,Kandy,2023-06-09
C01631,Customer 01631,Consumer,Batticaloa,2025-07-31
C01632,Customer 01632,Consumer,Colombo,2024-09-20
C01633,Customer 01633,Corporate,Kurunegala,2025-05-18
C01634,Customer 01634,Corporate,Batticaloa,2024-09-27
C01635,Customer 01635,Small Business,Negombo,2025-07-08
C01636,Customer 01636,Consumer,Negombo,2024-05-17
C01637,Customer 01637,Consumer,Galle,2024-02-12
C01638,Customer 01638,Small Business,Anuradhapura,2023-02-25
C01639,Customer 01639,Small Business,Colombo,2024-05-04
C01640,Customer 01640,Corporate,Anuradhapura,2024-05-29
C01641,Customer 01641,Small Business,Galle,2025-05-31
C01642,Customer 01642,Consumer,Batticaloa,2024-04-13
C01643,Customer 01643,Small Business,Colombo,2023-11-20
C01644,Customer 01644,Small Business,Jaffna,2023-01-13
C01645,Customer 01645,Small Business,Kandy,2024-01-24
C01646,Customer 01646,Corporate,Negombo,2023-11-30
C01647,Customer 01647,Small Business,Negombo,2023-07-11
C01648,Customer 01648,Corporate,Batticaloa,2023-08-31
C01649,Customer 01649,Small Business,Kurunegala,2025-09-08
C01650,Customer 01650,Consumer,Batticaloa,2024-01-10
C01651,Customer 01651,Consumer,Anuradhapura,2024-03-10
C01652,Customer 01652,Corporate,Kurunegala,2024-12-18
C01653,Customer 01653,Corporate,Negombo,2025-05-24
C01654,Customer 01654,Consumer,Galle,2024-04-06
C01655,Customer 01655,Small Business,Jaffna,2024-08-12
C01656,Customer 01656,Consumer,Negombo,2025-04-13
C01657,Customer 01657,Consumer,Anuradhapura,2025-04-03
C01658,Customer 01658,Corporate,Jaffna,2025-05-26
C01659,Customer 01659,Small Business,Galle,2023-05-30
C01660,Customer 01660,Consumer,Galle,2024-04-29
C01661,Customer 01661,Corporate,Galle,2024-03-07
C01662,Customer 01662,Small Business,Kurunegala,2025-07-03
C01663,Customer 01663,Corporate,Negombo,2025-03-15
C01664,Customer 01664,Small Business,Colombo,2023-09-14
C01665,Customer 01665,Consumer,Galle,2024-02-12
C01666,Customer 01666,Consumer,Negombo,2023-03-03
C01667,Customer 01667,Small Business,Kandy,2024-05-02
C01668,Customer 01668,Small Business,Kurunegala,2024-04-05
C01669,Customer 01669,Corporate,Kurunegala,2023-09-24
C01670,Customer 01670,Small Business,Negombo,2024-07-27
C01671,Customer 01671,Consumer,Anuradhapura,2023-12-19
C01672,Customer 01672,Corporate,Jaffna,2023-05-05
C01673,Customer 01673,Small Business,Galle,2024-08-13
C01674,Customer 01674,Corporate,Kurunegala,2025-03-10
C01675,Customer 01675,Small Business,Batticaloa,2023-11-29
C01676,Customer 01676,Small Business,Batticaloa,2025-03-04
C01677,Customer 01677,Consumer,Anuradhapura,2025-06-29
C01678,Customer 01678,Corporate,Batticaloa,2024-09-20
C01679,Customer 01679,Consumer,Galle,2024-10-08
C01680,Customer 01680,Corporate,Anuradhapura,2024-10-17
C01681,Customer 01681,Small Business,Anuradhapura,2024-10-08
C01682,Customer 01682,Consumer,Kandy,2025-05-19
C01683,Customer 01683,Corporate,Jaffna,2023-06-15
C01684,Customer 01684,Corporate,Negombo,2023-11-18
C01685,Customer 01685,Corporate,Anuradhapura,2024-12-28
C01686,Customer 01686,Corporate,Kurunegala,2023-10-05
C01687,Customer 01687,Small Business,Batticaloa,2025-02-04
C01688,Customer 01688,Consumer,Galle,2024-02-28
C01689,Customer 01689,Consumer,Galle,2025-05-24
C01690,Customer 01690,Consumer,Negombo,2025-01-15
C01691,Customer 01691,Small Business,Kandy,2025-08-21
C01692,Customer 01692,Consumer,Anuradhapura,2023-08-04
C01693,Customer 01693,Consumer,Kandy,2023-04-16
C01694,Customer 01694,Corporate,Colombo,2025-08-17
C01695,Customer 01695,Corporate,Kandy,2023-01-27
C01696,Customer 01696,Corporate,Galle,2023-04-17
C01697,Customer 01697,Small Business,Anuradhapura,2023-03-28
C01698,Customer 01698,Consumer,Jaffna,2023-11-13
C01699,Customer 01699,Corporate,Batticaloa,2025-01-25
C01700,Customer 01700,Consumer,Galle,2024-10-03
C01701,Customer 01701,Consumer,Colombo,2024-06-23
C01702,Customer 01702,Small Business,Kurunegala,2023-02-05
C01703,Customer 01703,Corporate,Batticaloa,2025-05-31
C01704,Customer 01704,Small Business,Negombo,2024-04-23
C01705,Customer 01705,Corporate,Galle,2024-07-15
C01706,Customer 01706,Small Business,Galle,2025-09-19
C01707,Customer 01707,Small Business,Batticaloa,2024-08-28
C01708,Customer 01708,Small Business,Anuradhapura,2024-10-08
C01709,Customer 01709,Small Business,Negombo,2024-06-20
C01710,Customer 01710,Corporate,Batticaloa,2025-07-19
C01711,Customer 01711,Consumer,Kandy,2024-07-06
C01712,Customer 01712,Corporate,Kurunegala,2024-03-28
C01713,Customer 01713,Corporate,Galle,2024-02-27
C01714,Customer 01714,Consumer,Colombo,2023-11-07
C01715,Customer 01715,Consumer,Kurunegala,2024-06-19
C01716,Customer 01716,Corporate,Colombo,2023-10-21
C01717,Customer 01717,Corporate,Batticaloa,2024-12-05
C01718,Customer 01718,Consumer,Anuradhapura,2023-11-03
C01719,Customer 01719,Corporate,Jaffna,2025-03-28
C01720,Customer 01720,Consumer,Kurunegala,2025-03-26
C01721,Customer 01721,Corporate,Anuradhapura,2023-07-13
C01722,Customer 01722,Consumer,Galle,2024-02-09
C01723,Customer 01723,Small Business,Anuradhapura,2025-01-02
C01724,Customer 01724,Corporate,Jaffna,2025-04-28
C01725,Customer 01725,Consumer,Anuradhapura,2023-09-27
C01726,Customer 01726,Consumer,Negombo,2024-10-02
C01727,Customer 01727,Small Business,Negombo,2023-10-19
C01728,Customer 01728,Consumer,Kandy,2024-02-27
C01729,Customer 01729,Consumer,Negombo,2023-07-06
C01730,Customer 01730,Small Business,Batticaloa,2023-04-24
C01731,Customer 01731,Corporate,Negombo,2024-09-24
C01732,Customer 01732,Small Business,Batticaloa,2024-12-18
C01733,Customer 01733,Corporate,Colombo,2023-07-12
C01734,Customer 01734,Consumer,Colombo,2023-06-05
C01735,Customer 01735,Consumer,Negombo,2023-07-10
C01736,Customer 01736,Consumer,Batticaloa,2023-10-03
C01737,Customer 01737,Consumer,Jaffna,2025-01-14
C01738,Customer 01738,Consumer,Colombo,2023-04-03
C01739,Customer 01739,Consumer,Kurunegala,2024-05-20
C01740,Customer 01740,Corporate,Batticaloa,2024-03-06
C01741,Customer 01741,Corporate,Colombo,2024-01-16
C01742,Customer 01742,Consumer,Galle,2023-12-05
C01743,Customer 01743,Corporate,Anuradhapura,2023-02-27
C01744,Customer 01744,Small Business,Batticaloa,2023-03-15
C01745,Customer 01745,Consumer,Negombo,2023-07-05
C01746,Customer 01746,Corporate,Colombo,2025-04-16
C01747,Customer 01747,Small Business,Jaffna,2023-05-05
C01748,Customer 01748,Corporate,Jaffna,2024-01-30
C01749,Customer 01749,Consumer,Jaffna,2025-01-25
C01750,Customer 01750,Small Business,Kandy,2024-04-16
C01751,Customer 01751,Small Business,Jaffna,2024-06-17
C01752,Customer 01752,Corporate,Negombo,2024-04-29
C01753,Customer 01753,Corporate,Galle,2025-08-16
C01754,Customer 01754,Small Business,Colombo,2024-10-06
C01755,Customer 01755,Small Business,Kandy,2025-02-01
C01756,Customer 01756,Corporate,Negombo,2023-09-17
C01757,Customer 01757,Corporate,Colombo,2023-07-23
C01758,Customer 01758,Small Business,Jaffna,2025-06-03
C01759,Customer 01759,Consumer,Jaffna,2025-09-23
C01760,Customer 01760,Corporate,Kurunegala,2024-10-10
C01761,Customer 01761,Consumer,Negombo,2023-01-16
C01762,Customer 01762,Consumer,Anuradhapura,2024-08-21
C01763,Customer 01763,Consumer,Colombo,2025-03-19
C01764,Customer 01764,Consumer,Batticaloa,2025-09-19
C01765,Customer 01765,Small Business,Galle,2024-12-05
C01766,Customer 01766,Consumer,Jaffna,2024-01-16
C01767,Customer 01767,Corporate,Kandy,2023-06-11
C01768,Customer 01768,Small Business,Kurunegala,2024-12-03
C01769,Customer 01769,Small Business,Colombo,2025-08-11
C01770,Customer 01770,Corporate,Galle,2023-03-03
C01771,Customer 01771,Small Business,Kandy,2024-12-19
C01772,Customer 01772,Corporate,Jaffna,2023-05-09
C01773,Customer 01773,Small Business,Kurunegala,2023-11-21
C01774,Customer 01774,Corporate,Jaffna,2025-04-04
C01775,Customer 01775,Small Business,Anuradhapura,2023-01-22
C01776,Customer 01776,Small Business,Galle,2024-01-02
C01777,Customer 01777,Consumer,Batticaloa,2023-09-14
C01778,Customer 01778,Corporate,Negombo,2024-12-24
C01779,Customer 01779,Small Business,Batticaloa,2024-07-09
C01780,Customer 01780,Small Business,Galle,2023-07-14
C01781,Customer 01781,Corporate,Kurunegala,2024-07-10
C01782,Customer 01782,Corporate,Negombo,2025-01-19
C01783,Customer 01783,Small Business,Galle,2025-06-07
C01784,Customer 01784,Small Business,Galle,2023-03-12
C01785,Customer 01785,Corporate,Negombo,2024-04-05
C01786,Customer 01786,Corporate,Batticaloa,2024-07-08
C01787,Customer 01787,Small Business,Anuradhapura,2023-01-01
C01788,Customer 01788,Consumer,Colombo,2025-01-21
C01789,Customer 01789,Corporate,Jaffna,2024-09-26
C01790,Customer 01790,Small Business,Kandy,2023-11-25
C01791,Customer 01791,Small Business,Anuradhapura,2024-11-05
C01792,Customer 01792,Small Business,Batticaloa,2023-07-14
C01793,Customer 01793,Small Business,Galle,2025-02-23
C01794,Customer 01794,Corporate,Kurunegala,2024-09-19
C01795,Customer 01795,Small Business,Kurunegala,2024-02-24
C01796,Customer 01796,Consumer,Kandy,2023-04-24
C01797,Customer 01797,Consumer,Galle,2023-02-14
C01798,Customer 01798,Consumer,Jaffna,2025-06-13
C01799,Customer 01799,Corporate,Jaffna,2023-04-20
C01800,Customer 01800,Consumer,Anuradhapura,2023-04-12
C01801,Customer 01801,Corporate,Negombo,2024-11-04
C01802,Customer 01802,Corporate,Jaffna,2023-02-20
C01803,Customer 01803,Small Business,Kandy,2024-09-12
C01804,Customer 01804,Consumer,Batticaloa,2023-01-14
C01805,Customer 01805,Consumer,Batticaloa,2025-08-08
C01806,Customer 01806,Small Business,Colombo,2025-03-31
C01807,Customer 01807,Small Business,Anuradhapura,2024-01-05
C01808,Customer 01808,Corporate,Colombo,2025-04-21
C01809,Customer 01809,Small Business,Negombo,2025-04-23
C01810,Customer 01810,Consumer,Kandy,2024-06-25
C01811,Customer 01811,Corporate,Kandy,2025-05-04
C01812,Customer 01812,Consumer,Kandy,2025-08-25
C01813,Customer 01813,Small Business,Jaffna,2023-04-14
C01814,Customer 01814,Corporate,Jaffna,2024-06-28
C01815,Customer 01815,Small Business,Jaffna,2023-07-17
C01816,Customer 01816,Small Business,Galle,2024-08-06
C01817,Customer 01817,Small Business,Anuradhapura,2024-07-25
C01818,Customer 01818,Consumer,Kurunegala,2025-02-03
C01819,Customer 01819,Corporate,Anuradhapura,2024-11-21
C01820,Customer 01820,Consumer,Galle,2025-06-23
C01821,Customer 01821,Consumer,Anuradhapura,2025-03-22
C01822,Customer 01822,Corporate,Galle,2024-05-31
C01823,Customer 01823,Small Business,Batticaloa,2024-06-30
C01824,Customer 01824,Corporate,Kurunegala,2025-08-13
C01825,Customer 01825,Corporate,Kurunegala,2024-07-17
C01826,Customer 01826,Small Business,Anuradhapura,2024-02-27
C01827,Customer 01827,Small Business,Kurunegala,2025-04-25
C01828,Customer 01828,Consumer,Jaffna,2024-09-15
C01829,Customer 01829,Small Business,Negombo,2024-01-20
C01830,Customer 01830,Corporate,Batticaloa,2024-01-04
C01831,Customer 01831,Corporate,Colombo,2025-09-09
C01832,Customer 01832,Consumer,Negombo,2025-01-13
C01833,Customer 01833,Consumer,Galle,2024-09-02
C01834,Customer 01834,Corporate,Colombo,2025-06-30
C01835,Customer 01835,Consumer,Jaffna,2023-11-04
C01836,Customer 01836,Corporate,Colombo,2025-05-26
C01837,Customer 01837,Small Business,Negombo,2025-03-01
C01838,Customer 01838,Small Business,Galle,2025-07-30
C01839,Customer 01839,Consumer,Batticaloa,2023-04-07
C01840,Customer 01840,Consumer,Galle,2023-12-31
C01841,Customer 01841,Corporate,Jaffna,2023-09-29
C01842,Customer 01842,Corporate,Negombo,2023-08-27
C01843,Customer 01843,Small Business,Anuradhapura,2023-04-05
C01844,Customer 01844,Consumer,Kandy,2024-08-05
C01845,Customer 01845,Corporate,Batticaloa,2025-01-10
C01846,Customer 01846,Corporate,Kandy,2023-06-27
C01847,Customer 01847,Small Business,Negombo,2024-09-01
C01848,Customer 01848,Small Business,Anuradhapura,2023-02-08
C01849,Customer 01849,Consumer,Kurunegala,2023-03-22
C01850,Customer 01850,Corporate,Anuradhapura,2023-12-23
C01851,Customer 01851,Consumer,Jaffna,2025-08-10
C01852,Customer 01852,Small Business,Colombo,2025-02-04
C01853,Customer 01853,Small Business,Anuradhapura,2024-10-11
C01854,Customer 01854,Corporate,Colombo,2023-02-25
C01855,Customer 01855,Small Business,Galle,2023-11-23
C01856,Customer 01856,Small Business,Jaffna,2023-12-01
C01857,Customer 01857,Consumer,Anuradhapura,2023-06-06
C01858,Customer 01858,Corporate,Kandy,2025-09-21
C01859,Customer 01859,Corporate,Negombo,2023-08-16
C01860,Customer 01860,Corporate,Galle,2025-03-16
C01861,Customer 01861,Corporate,Kandy,2023-05-16
C01862,Customer 01862,Small Business,Colombo,2024-05-02
C01863,Customer 01863,Corporate,Negombo,2024-07-15
C01864,Customer 01864,Corporate,Anuradhapura,2023-03-29
C01865,Customer 01865,Small Business,Galle,2025-03-03
C01866,Customer 01866,Consumer,Batticaloa,2025-02-19
C01867,Customer 01867,Consumer,Batticaloa,2024-07-26
C01868,Customer 01868,Small Business,Jaffna,2024-02-09
C01869,Customer 01869,Small Business,Jaffna,2024-07-28
C01870,Customer 01870,Consumer,Negombo,2023-09-06
C01871,Customer 01871,Corporate,Kurunegala,2025-03-06
C01872,Customer 01872,Small Business,Kandy,2024-12-02
C01873,Customer 01873,Small Business,Anuradhapura,2023-04-26
C01874,Customer 01874,Corporate,Kurunegala,2024-03-09
C01875,Customer 01875,Corporate,Kurunegala,2023-07-15
C01876,Customer 01876,Small Business,Colombo,2024-08-31
C01877,Customer 01877,Corporate,Galle,2025-02-27
C01878,Customer 01878,Small Business,Batticaloa,2023-12-25
C01879,Customer 01879,Consumer,Batticaloa,2024-09-30
C01880,Customer 01880,Consumer,Jaffna,2023-02-15
C01881,Customer 01881,Corporate,Galle,2024-12-02
C01882,Customer 01882,Small Business,Kandy,2025-02-14
C01883,Customer 01883,Small Business,Colombo,2023-04-26
C01884,Customer 01884,Small Business,Galle,2023-09-06
C01885,Customer 01885,Corporate,Colombo,2025-06-08
C01886,Customer 01886,Small Business,Kandy,2023-12-18
C01887,Customer 01887,Corporate,Batticaloa,2023-11-09
C01888,Customer 01888,Corporate,Jaffna,2023-01-24
C01889,Customer 01889,Small Business,Jaffna,2025-01-27
C01890,Customer 01890,Small Business,Negombo,2023-07-28
C01891,Customer 01891,Corporate,Galle,2024-07-15
C01892,Customer 01892,Small Business,Colombo,2024-12-12
C01893,Customer 01893,Small Business,Colombo,2024-01-21
C01894,Customer 01894,Consumer,Colombo,2023-09-19
C01895,Customer 01895,Consumer,Negombo,2023-10-18
C01896,Customer 01896,Corporate,Colombo,2023-02-24
C01897,Customer 01897,Corporate,Negombo,2023-03-10
C01898,Customer 01898,Small Business,Kurunegala,2024-11-09
C01899,Customer 01899,Consumer,Colombo,2025-06-04
C01900,Customer 01900,Small Business,Anuradhapura,2023-10-27
C01901,Customer 01901,Corporate,Kandy,2023-08-25
C01902,Customer 01902,Corporate,Batticaloa,2025-07-14
C01903,Customer 01903,Small Business,Kandy,2025-06-06
C01904,Customer 01904,Consumer,Batticaloa,2023-07-10
C01905,Customer 01905,Small Business,Colombo,2024-07-28
C01906,Customer 01906,Consumer,Negombo,2023-02-10
C01907,Customer 01907,Corporate,Anuradhapura,2023-12-08
C01908,Customer 01908,Consumer,Colombo,2025-02-01
C01909,Customer 01909,Small Business,Kurunegala,2023-12-22
C01910,Customer 01910,Small Business,Negombo,2023-12-30
C01911,Customer 01911,Small Business,Negombo,2023-08-30
C01912,Customer 01912,Consumer,Negombo,2025-04-11
C01913,Customer 01913,Corporate,Colombo,2025-06-18
C01914,Customer 01914,Small Business,Negombo,2025-08-24
C01915,Customer 01915,Consumer,Kurunegala,2023-08-19
C01916,Customer 01916,Corporate,Galle,2025-07-07
C01917,Customer 01917,Small Business,Anuradhapura,2023-03-31
C01918,Customer 01918,Small Business,Jaffna,2024-06-17
C01919,Customer 01919,Consumer,Galle,2024-03-03
C01920,Customer 01920,Corporate,Kurunegala,2024-03-12
C01921,Customer 01921,Small Business,Galle,2024-04-04
C01922,Customer 01922,Small Business,Galle,2023-07-31
C01923,Customer 01923,Small Business,Jaffna,2024-08-17
C01924,Customer 01924,Consumer,Negombo,2025-06-02
C01925,Customer 01925,Small Business,Galle,2024-12-06
C01926,Customer 01926,Consumer,Galle,2024-03-16
C01927,Customer 01927,Consumer,Kandy,2023-11-22
C01928,Customer 01928,Corporate,Galle,2023-07-08
C01929,Customer 01929,Consumer,Kurunegala,2025-01-14
C01930,Customer 01930,Corporate,Anuradhapura,2025-06-20
C01931,Customer 01931,Corporate,Negombo,2023-11-07
C01932,Customer 01932,Consumer,Kandy,2023-06-05
C01933,Customer 01933,Consumer,Colombo,2023-05-15
C01934,Customer 01934,Small Business,Negombo,2025-02-19
C01935,Customer 01935,Small Business,Jaffna,2024-09-12
C01936,Customer 01936,Consumer,Jaffna,2024-09-02
C01937,Customer 01937,Consumer,Kurunegala,2024-12-04
C01938,Customer 01938,Small Business,Batticaloa,2023-03-23
C01939,Customer 01939,Small Business,Batticaloa,2023-05-18
C01940,Customer 01940,Small Business,Kurunegala,2024-12-30
C01941,Customer 01941,Corporate,Batticaloa,2023-07-08
C01942,Customer 01942,Consumer,Galle,2024-04-30
C01943,Customer 01943,Consumer,Colombo,2023-07-17
C01944,Customer 01944,Consumer,Negombo,2024-02-23
C01945,Customer 01945,Corporate,Jaffna,2025-08-31
C01946,Customer 01946,Small Business,Jaffna,2025-01-30
C01947,Customer 01947,Consumer,Kandy,2025-02-14
C01948,Customer 01948,Corporate,Batticaloa,2023-07-01
C01949,Customer 01949,Corporate,Batticaloa,2024-12-05
C01950,Customer 01950,Consumer,Anuradhapura,2025-06-27
C01951,Customer 01951,Consumer,Anuradhapura,2024-02-19
